,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,date,state,fips,cases,deaths
6495,-10.0,-1.0,21.0,-32.0,-38.0,12.0,2020-07-09,Georgia,13,98693,2880
6496,-33.0,-19.0,-41.0,-57.0,-34.0,14.0,2020-07-09,Hawaii,15,1112,19
6497,6.0,19.0,260.0,13.0,-32.0,6.0,2020-07-09,Idaho,16,9598,101
6498,-11.0,2.0,67.0,-32.0,-38.0,11.0,2020-07-09,Illinois,17,152188,7333
6499,2.0,9.0,146.0,5.0,-31.0,8.0,2020-07-09,Indiana,18,50829,2739
6500,-7.0,11.0,153.0,0.0,-32.0,9.0,2020-07-09,Iowa,19,33316,742
6501,-9.0,-1.0,123.0,6.0,-34.0,10.0,2020-07-09,Kansas,20,18031,294
6502,-5.0,9.0,94.0,-6.0,-33.0,8.0,2020-07-09,Kentucky,21,18576,640
6503,-8.0,3.0,12.0,-16.0,-31.0,9.0,2020-07-09,Louisiana,22,72102,3355
6504,8.0,16.0,320.0,9.0,-31.0,6.0,2020-07-09,Maine,23,3486,111
6505,-11.0,0.0,111.0,-34.0,-43.0,14.0,2020-07-09,Maryland,24,72037,3288
6506,-12.0,-3.0,125.0,-47.0,-44.0,13.0,2020-07-09,Massachusetts,25,110897,8268
6507,-1.0,6.0,218.0,-14.0,-37.0,9.0,2020-07-09,Michigan,26,75247,6275
6508,-8.0,6.0,147.0,-37.0,-39.0,12.0,2020-07-09,Minnesota,27,40201,1528
6509,-2.0,3.0,38.0,3.0,-29.0,8.0,2020-07-09,Mississippi,28,33591,1204
6510,-3.0,7.0,107.0,-9.0,-33.0,8.0,2020-07-09,Missouri,29,27301,1095
6511,13.0,27.0,252.0,27.0,-25.0,3.0,2020-07-09,Montana,30,1466,25
6512,-3.0,5.0,160.0,9.0,-32.0,9.0,2020-07-09,Nebraska,31,20658,294
6513,-14.0,0.0,-14.0,-32.0,-38.0,11.0,2020-07-09,Nevada,32,25055,574
6514,4.0,10.0,299.0,-11.0,-34.0,9.0,2020-07-09,New Hampshire,33,5973,387
6515,-18.0,4.0,154.0,-40.0,-43.0,13.0,2020-07-09,New Jersey,34,176217,15448
6516,-10.0,4.0,37.0,-9.0,-37.0,11.0,2020-07-09,New Mexico,35,14251,533
6517,-23.0,3.0,77.0,-45.0,-42.0,12.0,2020-07-09,New York,36,404207,31979
6518,-10.0,2.0,58.0,-23.0,-35.0,10.0,2020-07-09,North Carolina,37,79648,1487
6519,6.0,7.0,206.0,2.0,-26.0,5.0,2020-07-09,North Dakota,38,4074,89
6520,-4.0,6.0,149.0,-4.0,-34.0,9.0,2020-07-09,Ohio,39,61331,3006
6521,-2.0,6.0,67.0,3.0,-32.0,8.0,2020-07-09,Oklahoma,40,18496,410
6522,-10.0,4.0,106.0,-21.0,-38.0,9.0,2020-07-09,Oregon,41,11247,233
6523,-8.0,3.0,105.0,-28.0,-38.0,10.0,2020-07-09,Pennsylvania,42,97634,6895
6524,1.0,0.0,345.0,-32.0,-38.0,9.0,2020-07-09,Rhode Island,44,17243,974
6525,-5.0,3.0,45.0,-2.0,-31.0,9.0,2020-07-09,South Carolina,45,50691,905
6526,11.0,27.0,343.0,38.0,-26.0,6.0,2020-07-09,South Dakota,46,7336,101
6527,-4.0,4.0,89.0,-10.0,-32.0,8.0,2020-07-09,Tennessee,47,56531,700
6528,-16.0,-5.0,19.0,-27.0,-41.0,14.0,2020-07-09,Texas,48,240025,3037
6529,-7.0,11.0,168.0,-23.0,-39.0,10.0,2020-07-09,Utah,49,27632,205
6530,-5.0,5.0,216.0,-25.0,-35.0,9.0,2020-07-09,Vermont,50,1272,56
6531,-11.0,1.0,85.0,-30.0,-40.0,12.0,2020-07-09,Virginia,51,67988,1937
6532,-15.0,1.0,87.0,-36.0,-43.0,12.0,2020-07-09,Washington,53,40369,1410
6533,-2.0,7.0,68.0,15.0,-30.0,7.0,2020-07-09,West Virginia,54,3826,95
6534,-6.0,6.0,147.0,-9.0,-33.0,11.0,2020-07-09,Wisconsin,55,37358,821
6535,17.0,32.0,313.0,39.0,-26.0,4.0,2020-07-09,Wyoming,56,1774,21
6536,-10.0,0.0,45.0,-1.0,-31.0,9.0,2020-07-10,Alabama,1,50508,1104
6537,8.0,13.0,172.0,4.0,-26.0,6.0,2020-07-10,Alaska,2,1579,15
6538,-27.0,-10.0,-21.0,-32.0,-41.0,14.0,2020-07-10,Arizona,4,116947,2093
6539,-5.0,4.0,126.0,-1.0,-30.0,7.0,2020-07-10,Arkansas,5,26803,313
6540,-31.0,-6.0,6.0,-41.0,-41.0,14.0,2020-07-10,California,6,311505,6936
6541,-13.0,5.0,98.0,-26.0,-39.0,9.0,2020-07-10,Colorado,8,36210,1724
6542,-18.0,-6.0,27.0,-30.0,-38.0,14.0,2020-07-10,Connecticut,9,47287,4348
6543,-18.0,-11.0,14.0,-37.0,-38.0,16.0,2020-07-10,Delaware,10,12652,517
6544,-49.0,-19.0,-35.0,-66.0,-57.0,19.0,2020-07-10,District of Columbia,11,10743,568
6545,-25.0,-12.0,-19.0,-42.0,-37.0,13.0,2020-07-10,Florida,12,244143,4101
6546,-13.0,-4.0,68.0,-31.0,-37.0,10.0,2020-07-10,Georgia,13,103597,2915
6547,-34.0,-18.0,-35.0,-56.0,-32.0,13.0,2020-07-10,Hawaii,15,1139,19
6548,-1.0,16.0,238.0,14.0,-32.0,5.0,2020-07-10,Idaho,16,10073,101
6549,-13.0,0.0,88.0,-28.0,-38.0,10.0,2020-07-10,Illinois,17,153406,7349
6550,-3.0,2.0,161.0,5.0,-31.0,8.0,2020-07-10,Indiana,18,51567,2748
6551,-3.0,19.0,234.0,7.0,-29.0,5.0,2020-07-10,Iowa,19,34232,748
6552,-6.0,-2.0,164.0,12.0,-30.0,5.0,2020-07-10,Kansas,20,18799,294
6553,-10.0,5.0,127.0,-4.0,-33.0,8.0,2020-07-10,Kentucky,21,19076,647
6554,-14.0,-2.0,4.0,-20.0,-32.0,10.0,2020-07-10,Louisiana,22,74744,3380
6555,-2.0,9.0,240.0,-1.0,-33.0,7.0,2020-07-10,Maine,23,3499,111
6556,-16.0,-4.0,86.0,-34.0,-42.0,15.0,2020-07-10,Maryland,24,72503,3303
6557,-19.0,-6.0,55.0,-48.0,-44.0,15.0,2020-07-10,Massachusetts,25,111110,8296
6558,-14.0,-5.0,153.0,-17.0,-37.0,12.0,2020-07-10,Michigan,26,75871,6288
6559,-11.0,7.0,193.0,-35.0,-38.0,10.0,2020-07-10,Minnesota,27,40805,1533
6560,-8.0,-3.0,30.0,1.0,-30.0,8.0,2020-07-10,Mississippi,28,34622,1215
6561,0.0,3.0,153.0,-3.0,-24.0,6.0,2020-07-10,Missouri,29,28060,1107
6562,2.0,24.0,205.0,28.0,-27.0,4.0,2020-07-10,Montana,30,1593,28
6563,-5.0,6.0,167.0,10.0,-31.0,7.0,2020-07-10,Nebraska,31,20834,294
6564,-17.0,-2.0,-19.0,-35.0,-37.0,12.0,2020-07-10,Nevada,32,25961,581
6565,-5.0,5.0,211.0,-20.0,-35.0,11.0,2020-07-10,New Hampshire,33,5991,390
6566,-39.0,-16.0,-6.0,-49.0,-45.0,20.0,2020-07-10,New Jersey,34,176575,15479
6567,-15.0,5.0,26.0,-12.0,-34.0,10.0,2020-07-10,New Mexico,35,14549,539
6568,-37.0,-13.0,-8.0,-53.0,-44.0,17.0,2020-07-10,New York,36,404997,32004
6569,-12.0,0.0,85.0,-21.0,-34.0,9.0,2020-07-10,North Carolina,37,81821,1503
6570,-5.0,1.0,203.0,6.0,-25.0,6.0,2020-07-10,North Dakota,38,4158,89
6571,-11.0,-1.0,153.0,-4.0,-34.0,9.0,2020-07-10,Ohio,39,62856,3032
6572,-8.0,1.0,54.0,1.0,-31.0,9.0,2020-07-10,Oklahoma,40,19092,416
6573,-14.0,3.0,117.0,-19.0,-37.0,8.0,2020-07-10,Oregon,41,11501,235
6574,-22.0,-10.0,43.0,-36.0,-38.0,13.0,2020-07-10,Pennsylvania,42,98574,6929
6575,-9.0,-3.0,141.0,-40.0,-37.0,12.0,2020-07-10,Rhode Island,44,17312,976
6576,-9.0,2.0,48.0,2.0,-32.0,8.0,2020-07-10,South Carolina,45,52419,929
6577,7.0,29.0,346.0,38.0,-24.0,6.0,2020-07-10,South Dakota,46,7401,107
6578,-9.0,1.0,89.0,-10.0,-32.0,8.0,2020-07-10,Tennessee,47,58224,713
6579,-20.0,-6.0,2.0,-29.0,-40.0,14.0,2020-07-10,Texas,48,249948,3129
6580,-13.0,10.0,153.0,-22.0,-38.0,9.0,2020-07-10,Utah,49,28452,207
6581,-13.0,-1.0,174.0,-32.0,-38.0,10.0,2020-07-10,Vermont,50,1277,56
6582,-15.0,-2.0,89.0,-29.0,-39.0,12.0,2020-07-10,Virginia,51,68931,1958
6583,-17.0,0.0,137.0,-32.0,-42.0,10.0,2020-07-10,Washington,53,41090,1426
6584,-10.0,-1.0,76.0,20.0,-30.0,8.0,2020-07-10,West Virginia,54,3983,95
6585,-7.0,7.0,238.0,-1.0,-32.0,9.0,2020-07-10,Wisconsin,55,38414,825
6586,8.0,30.0,0.0,49.0,-26.0,4.0,2020-07-10,Wyoming,56,1790,21
6587,-11.0,5.0,70.0,17.0,-8.0,3.0,2020-07-11,Alabama,1,51947,1114
6588,5.0,18.0,169.0,12.0,-8.0,1.0,2020-07-11,Alaska,2,1656,15
6589,-32.0,-12.0,-37.0,-33.0,-19.0,9.0,2020-07-11,Arizona,4,119991,2158
6590,-12.0,6.0,89.0,6.0,-9.0,3.0,2020-07-11,Arkansas,5,27864,319
6591,-33.0,-5.0,3.0,-35.0,-17.0,8.0,2020-07-11,California,6,320030,7012
6592,-18.0,4.0,82.0,-20.0,-13.0,3.0,2020-07-11,Colorado,8,36633,1725
6593,-13.0,-5.0,166.0,-16.0,-11.0,4.0,2020-07-11,Connecticut,9,47287,4348
6594,-6.0,7.0,0.0,-5.0,-7.0,4.0,2020-07-11,Delaware,10,12743,517
6595,-52.0,-14.0,-25.0,-59.0,-20.0,7.0,2020-07-11,District of Columbia,11,10801,568
6596,-28.0,-13.0,-26.0,-44.0,-18.0,7.0,2020-07-11,Florida,12,254503,4196
6597,-14.0,-2.0,67.0,-25.0,-12.0,4.0,2020-07-11,Georgia,13,106574,2946
6598,-37.0,-19.0,-29.0,-60.0,-24.0,8.0,2020-07-11,Hawaii,15,1181,19
6599,-7.0,17.0,0.0,26.0,-9.0,0.0,2020-07-11,Idaho,16,10584,102
6600,-16.0,3.0,128.0,-13.0,-9.0,2.0,2020-07-11,Illinois,17,154530,7372
6601,-5.0,7.0,277.0,20.0,-8.0,0.0,2020-07-11,Indiana,18,52358,2756
6602,-12.0,19.0,230.0,12.0,-3.0,1.0,2020-07-11,Iowa,19,34695,748
6603,-18.0,0.0,176.0,14.0,-7.0,3.0,2020-07-11,Kansas,20,18983,294
6604,-12.0,9.0,211.0,11.0,-9.0,1.0,2020-07-11,Kentucky,21,19530,647
6605,-18.0,1.0,-5.0,-13.0,-17.0,5.0,2020-07-11,Louisiana,22,76911,3403
6606,-4.0,7.0,168.0,10.0,-10.0,3.0,2020-07-11,Maine,23,3520,112
6607,-17.0,-1.0,169.0,-20.0,-11.0,4.0,2020-07-11,Maryland,24,73060,3310
6608,-20.0,-9.0,133.0,-33.0,-15.0,5.0,2020-07-11,Massachusetts,25,111398,8310
6609,-12.0,6.0,355.0,2.0,-5.0,0.0,2020-07-11,Michigan,26,76499,6316
6610,-19.0,4.0,134.0,-30.0,-7.0,4.0,2020-07-11,Minnesota,27,41609,1537
6611,-9.0,1.0,42.0,10.0,-12.0,3.0,2020-07-11,Mississippi,28,35419,1230
6612,-13.0,7.0,149.0,-4.0,-8.0,1.0,2020-07-11,Missouri,29,28649,1112
6613,-2.0,28.0,235.0,38.0,-10.0,-2.0,2020-07-11,Montana,30,1677,29
6614,-11.0,6.0,217.0,15.0,-7.0,1.0,2020-07-11,Nebraska,31,21035,296
6615,-23.0,-2.0,-30.0,-33.0,-25.0,7.0,2020-07-11,Nevada,32,26912,592
6616,-8.0,2.0,138.0,-17.0,-11.0,4.0,2020-07-11,New Hampshire,33,6024,391
6617,-24.0,3.0,133.0,-29.0,-10.0,5.0,2020-07-11,New Jersey,34,176906,15525
6618,-22.0,-1.0,20.0,-11.0,-14.0,6.0,2020-07-11,New Mexico,35,14773,543
6619,-29.0,-1.0,48.0,-39.0,-16.0,6.0,2020-07-11,New York,36,405724,32019
6620,-14.0,2.0,100.0,-12.0,-11.0,3.0,2020-07-11,North Carolina,37,84087,1520
6621,-12.0,1.0,237.0,2.0,-5.0,0.0,2020-07-11,North Dakota,38,4247,91
6622,-12.0,3.0,249.0,7.0,-10.0,1.0,2020-07-11,Ohio,39,64214,3036
6623,-13.0,5.0,70.0,5.0,-10.0,3.0,2020-07-11,Oklahoma,40,19779,421
6624,-19.0,3.0,147.0,-8.0,-13.0,3.0,2020-07-11,Oregon,41,11851,235
6625,-17.0,0.0,121.0,-16.0,-12.0,3.0,2020-07-11,Pennsylvania,42,99252,6945
6626,-10.0,-3.0,315.0,-27.0,-13.0,4.0,2020-07-11,Rhode Island,44,17312,976
6627,-11.0,5.0,79.0,11.0,-10.0,3.0,2020-07-11,South Carolina,45,54699,951
6628,1.0,30.0,313.0,45.0,-6.0,1.0,2020-07-11,South Dakota,46,7454,109
6629,-11.0,6.0,141.0,0.0,-9.0,1.0,2020-07-11,Tennessee,47,59981,728
6630,-24.0,-6.0,-6.0,-25.0,-16.0,7.0,2020-07-11,Texas,48,258280,3206
6631,-21.0,5.0,151.0,-13.0,-10.0,2.0,2020-07-11,Utah,49,29071,212
6632,-17.0,-4.0,119.0,-41.0,-18.0,5.0,2020-07-11,Vermont,50,1283,56
6633,-17.0,3.0,118.0,-15.0,-12.0,3.0,2020-07-11,Virginia,51,69782,1962
6634,-24.0,-3.0,114.0,-21.0,-15.0,4.0,2020-07-11,Washington,53,41326,1426
6635,-9.0,8.0,153.0,43.0,-9.0,1.0,2020-07-11,West Virginia,54,4146,96
6636,-10.0,13.0,294.0,10.0,-3.0,1.0,2020-07-11,Wisconsin,55,39095,829
6637,7.0,31.0,328.0,51.0,-8.0,-1.0,2020-07-11,Wyoming,56,1839,21
6638,-16.0,-4.0,29.0,5.0,-18.0,5.0,2020-07-12,Alabama,1,53587,1121
6639,19.0,20.0,190.0,9.0,-8.0,0.0,2020-07-12,Alaska,2,1772,15
6640,-29.0,-14.0,-33.0,-33.0,-20.0,7.0,2020-07-12,Arizona,4,122479,2239
6641,-5.0,8.0,93.0,4.0,-14.0,2.0,2020-07-12,Arkansas,5,28367,321
6642,-32.0,-9.0,11.0,-36.0,-18.0,7.0,2020-07-12,California,6,327676,7042
6643,-11.0,2.0,88.0,-22.0,-14.0,2.0,2020-07-12,Colorado,8,36933,1726
6644,-9.0,-8.0,167.0,-13.0,-8.0,2.0,2020-07-12,Connecticut,9,47287,4348
6645,-6.0,4.0,151.0,-14.0,-10.0,2.0,2020-07-12,Delaware,10,12804,517
6646,-51.0,-21.0,-20.0,-61.0,-24.0,7.0,2020-07-12,District of Columbia,11,10847,568
6647,-26.0,-13.0,-19.0,-44.0,-21.0,7.0,2020-07-12,Florida,12,269803,4241
6648,-16.0,-6.0,49.0,-32.0,-19.0,5.0,2020-07-12,Georgia,13,108389,2951
6649,-36.0,-23.0,-27.0,-62.0,-25.0,8.0,2020-07-12,Hawaii,15,1201,19
6650,9.0,20.0,299.0,31.0,-13.0,-1.0,2020-07-12,Idaho,16,10971,102
6651,-12.0,-2.0,183.0,-18.0,-12.0,1.0,2020-07-12,Illinois,17,155355,7391
6652,-2.0,5.0,212.0,14.0,-11.0,0.0,2020-07-12,Indiana,18,52892,2760
6653,0.0,27.0,283.0,10.0,-5.0,-1.0,2020-07-12,Iowa,19,35410,752
6654,-5.0,0.0,119.0,17.0,-10.0,1.0,2020-07-12,Kansas,20,19295,300
6655,-10.0,3.0,122.0,1.0,-14.0,2.0,2020-07-12,Kentucky,21,19762,649
6656,-17.0,0.0,-5.0,-19.0,-20.0,4.0,2020-07-12,Louisiana,22,78230,3416
6657,11.0,20.0,303.0,27.0,-3.0,-1.0,2020-07-12,Maine,23,3539,114
6658,-16.0,-4.0,152.0,-24.0,-14.0,5.0,2020-07-12,Maryland,24,73705,3319
6659,-14.0,-10.0,149.0,-34.0,-12.0,2.0,2020-07-12,Massachusetts,25,111597,8325
6660,-2.0,5.0,363.0,0.0,-8.0,-1.0,2020-07-12,Michigan,26,76936,6317
6661,-7.0,7.0,263.0,-29.0,-8.0,-1.0,2020-07-12,Minnesota,27,42319,1540
6662,-7.0,-1.0,35.0,4.0,-17.0,4.0,2020-07-12,Mississippi,28,36287,1249
6663,-2.0,8.0,133.0,-3.0,-9.0,0.0,2020-07-12,Missouri,29,29173,1113
6664,10.0,29.0,205.0,46.0,-8.0,-2.0,2020-07-12,Montana,30,1758,29
6665,-5.0,4.0,207.0,15.0,-7.0,0.0,2020-07-12,Nebraska,31,21214,296
6666,-21.0,-6.0,-19.0,-36.0,-26.0,6.0,2020-07-12,Nevada,32,27745,593
6667,0.0,1.0,227.0,-4.0,-7.0,0.0,2020-07-12,New Hampshire,33,6054,391
6668,-22.0,-2.0,224.0,-28.0,-11.0,3.0,2020-07-12,New Jersey,34,177245,15525
6669,-17.0,-1.0,19.0,-12.0,-14.0,5.0,2020-07-12,New Mexico,35,15028,545
6670,-23.0,-3.0,141.0,-35.0,-16.0,2.0,2020-07-12,New York,36,406403,32029
6671,-13.0,-1.0,67.0,-19.0,-16.0,3.0,2020-07-12,North Carolina,37,85924,1532
6672,0.0,4.0,283.0,8.0,-7.0,-4.0,2020-07-12,North Dakota,38,4338,91
6673,-8.0,1.0,224.0,2.0,-11.0,1.0,2020-07-12,Ohio,39,65592,3058
6674,-6.0,4.0,55.0,7.0,-12.0,2.0,2020-07-12,Oklahoma,40,20235,422
6675,-9.0,2.0,103.0,-8.0,-16.0,2.0,2020-07-12,Oregon,41,12170,237
6676,-11.0,-2.0,166.0,-18.0,-13.0,1.0,2020-07-12,Pennsylvania,42,99794,6950
6677,0.0,-5.0,351.0,-15.0,-8.0,1.0,2020-07-12,Rhode Island,44,17312,976
6678,-10.0,2.0,60.0,11.0,-16.0,4.0,2020-07-12,South Carolina,45,56648,961
6679,18.0,38.0,440.0,50.0,-2.0,-3.0,2020-07-12,South Dakota,46,7499,109
6680,-11.0,1.0,64.0,-10.0,-17.0,4.0,2020-07-12,Tennessee,47,61106,731
6681,-22.0,-10.0,-15.0,-30.0,-18.0,7.0,2020-07-12,Texas,48,264811,3246
6682,-7.0,11.0,142.0,-13.0,-19.0,1.0,2020-07-12,Utah,49,29552,215
6683,-9.0,3.0,164.0,-44.0,-14.0,1.0,2020-07-12,Vermont,50,1296,56
6684,-15.0,-2.0,104.0,-22.0,-15.0,4.0,2020-07-12,Virginia,51,70670,1966
6685,-11.0,-2.0,89.0,-22.0,-16.0,3.0,2020-07-12,Washington,53,42181,1438
6686,-2.0,10.0,134.0,38.0,-11.0,1.0,2020-07-12,West Virginia,54,4244,96
6687,3.0,11.0,355.0,8.0,-4.0,-1.0,2020-07-12,Wisconsin,55,39901,828
6688,18.0,35.0,312.0,43.0,-10.0,-2.0,2020-07-12,Wyoming,56,1862,21
6689,-6.0,1.0,41.0,0.0,-30.0,8.0,2020-07-13,Alabama,1,55545,1124
6690,18.0,15.0,192.0,6.0,-28.0,6.0,2020-07-13,Alaska,2,1843,15
6691,-23.0,-12.0,-19.0,-32.0,-42.0,12.0,2020-07-13,Arizona,4,123917,2250
6692,-4.0,4.0,69.0,-1.0,-31.0,8.0,2020-07-13,Arkansas,5,28939,323
6693,-27.0,-8.0,7.0,-41.0,-42.0,13.0,2020-07-13,California,6,336206,7086
6694,-8.0,2.0,100.0,-27.0,-36.0,9.0,2020-07-13,Colorado,8,37303,1728
6695,-6.0,-3.0,102.0,-23.0,-38.0,10.0,2020-07-13,Connecticut,9,47510,4371
6696,-1.0,4.0,106.0,-24.0,-35.0,9.0,2020-07-13,Delaware,10,12879,517
6697,-48.0,-23.0,-35.0,-67.0,-59.0,20.0,2020-07-13,District of Columbia,11,10906,568
6698,-22.0,-12.0,-19.0,-41.0,-37.0,11.0,2020-07-13,Florida,12,282427,4276
6699,-10.0,-1.0,48.0,-34.0,-38.0,10.0,2020-07-13,Georgia,13,111937,2972
6700,-34.0,-21.0,-42.0,-54.0,-34.0,12.0,2020-07-13,Hawaii,15,1222,21
6701,7.0,16.0,254.0,12.0,-28.0,3.0,2020-07-13,Idaho,16,11531,102
6702,-9.0,-1.0,103.0,-33.0,-39.0,10.0,2020-07-13,Illinois,17,156288,7398
6703,4.0,5.0,157.0,3.0,-30.0,7.0,2020-07-13,Indiana,18,53327,2762
6704,-4.0,19.0,199.0,0.0,-30.0,7.0,2020-07-13,Iowa,19,35631,755
6705,-8.0,-2.0,113.0,3.0,-32.0,8.0,2020-07-13,Kansas,20,20265,301
6706,-5.0,5.0,99.0,-8.0,-32.0,8.0,2020-07-13,Kentucky,21,20127,656
6707,-13.0,-5.0,-4.0,-20.0,-31.0,9.0,2020-07-13,Louisiana,22,79935,3423
6708,7.0,15.0,212.0,0.0,-32.0,7.0,2020-07-13,Maine,23,3558,114
6709,-12.0,-5.0,88.0,-37.0,-43.0,14.0,2020-07-13,Maryland,24,74124,3325
6710,-12.0,-7.0,79.0,-50.0,-45.0,13.0,2020-07-13,Massachusetts,25,111827,8330
6711,-1.0,3.0,246.0,-14.0,-36.0,8.0,2020-07-13,Michigan,26,77354,6324
6712,-5.0,6.0,177.0,-38.0,-38.0,10.0,2020-07-13,Minnesota,27,42810,1542
6713,1.0,2.0,25.0,1.0,-29.0,7.0,2020-07-13,Mississippi,28,36680,1250
6714,-3.0,6.0,104.0,-14.0,-33.0,8.0,2020-07-13,Missouri,29,29781,1126
6715,15.0,26.0,237.0,27.0,-25.0,3.0,2020-07-13,Montana,30,1908,32
6716,-1.0,5.0,154.0,4.0,-31.0,7.0,2020-07-13,Nebraska,31,21444,298
6717,-16.0,-3.0,-18.0,-35.0,-38.0,11.0,2020-07-13,Nevada,32,28597,596
6718,3.0,4.0,186.0,-18.0,-35.0,10.0,2020-07-13,New Hampshire,33,6068,391
6719,-17.0,1.0,137.0,-42.0,-42.0,13.0,2020-07-13,New Jersey,34,177469,15560
6720,-14.0,2.0,18.0,-14.0,-37.0,11.0,2020-07-13,New Mexico,35,15291,548
6721,-23.0,-2.0,58.0,-47.0,-43.0,12.0,2020-07-13,New York,36,406962,32075
6722,-9.0,2.0,77.0,-23.0,-35.0,9.0,2020-07-13,North Carolina,37,87750,1547
6723,5.0,4.0,160.0,0.0,-26.0,6.0,2020-07-13,North Dakota,38,4446,91
6724,-3.0,2.0,164.0,-5.0,-33.0,8.0,2020-07-13,Ohio,39,66853,3064
6725,-4.0,2.0,36.0,-1.0,-32.0,8.0,2020-07-13,Oklahoma,40,20745,424
6726,-6.0,3.0,138.0,-20.0,-37.0,8.0,2020-07-13,Oregon,41,12511,240
6727,-8.0,-1.0,99.0,-31.0,-37.0,9.0,2020-07-13,Pennsylvania,42,100378,6955
6728,1.0,-3.0,247.0,-37.0,-37.0,9.0,2020-07-13,Rhode Island,44,17487,984
6729,-6.0,3.0,55.0,-4.0,-30.0,8.0,2020-07-13,South Carolina,45,58168,972
6730,15.0,27.0,350.0,36.0,-24.0,5.0,2020-07-13,South Dakota,46,7524,109
6731,-3.0,1.0,92.0,-12.0,-32.0,8.0,2020-07-13,Tennessee,47,63615,738
6732,-18.0,-8.0,-7.0,-30.0,-41.0,13.0,2020-07-13,Texas,48,273732,3313
6733,-6.0,8.0,133.0,-23.0,-39.0,9.0,2020-07-13,Utah,49,30282,216
6734,-3.0,4.0,170.0,-26.0,-36.0,9.0,2020-07-13,Vermont,50,1301,56
6735,-12.0,-2.0,75.0,-32.0,-39.0,12.0,2020-07-13,Virginia,51,71642,1968
6736,-11.0,-1.0,115.0,-34.0,-42.0,10.0,2020-07-13,Washington,53,43538,1439
6737,-2.0,5.0,69.0,15.0,-30.0,7.0,2020-07-13,West Virginia,54,4313,97
6738,-1.0,8.0,242.0,-6.0,-32.0,8.0,2020-07-13,Wisconsin,55,40603,828
6739,17.0,29.0,299.0,36.0,-25.0,3.0,2020-07-13,Wyoming,56,1903,21
6740,-4.0,4.0,47.0,0.0,-30.0,8.0,2020-07-14,Alabama,1,57255,1164
6741,20.0,17.0,202.0,6.0,-29.0,6.0,2020-07-14,Alaska,2,1897,15
6742,-22.0,-9.0,-19.0,-30.0,-42.0,13.0,2020-07-14,Arizona,4,128126,2341
6743,-2.0,6.0,99.0,-2.0,-31.0,8.0,2020-07-14,Arkansas,5,29733,331
6744,-28.0,-6.0,14.0,-41.0,-43.0,14.0,2020-07-14,California,6,346593,7227
6745,-8.0,2.0,84.0,-29.0,-40.0,11.0,2020-07-14,Colorado,8,37761,1739
6746,-6.0,-2.0,106.0,-22.0,-38.0,10.0,2020-07-14,Connecticut,9,47530,4372
6747,1.0,4.0,148.0,-21.0,-36.0,10.0,2020-07-14,Delaware,10,12969,518
6748,-46.0,-18.0,-31.0,-68.0,-60.0,19.0,2020-07-14,District of Columbia,11,10946,568
6749,-23.0,-11.0,-20.0,-41.0,-37.0,12.0,2020-07-14,Florida,12,291621,4408
6750,-9.0,-1.0,41.0,-33.0,-39.0,12.0,2020-07-14,Georgia,13,114579,2996
6751,-33.0,-20.0,-42.0,-57.0,-35.0,14.0,2020-07-14,Hawaii,15,1243,21
6752,6.0,18.0,265.0,14.0,-32.0,6.0,2020-07-14,Idaho,16,11962,103
6753,-8.0,-1.0,107.0,-33.0,-39.0,10.0,2020-07-14,Illinois,17,157055,7425
6754,2.0,6.0,178.0,4.0,-30.0,7.0,2020-07-14,Indiana,18,54001,2775
6755,-9.0,16.0,163.0,-4.0,-32.0,9.0,2020-07-14,Iowa,19,35942,759
6756,-6.0,-1.0,130.0,2.0,-34.0,9.0,2020-07-14,Kansas,20,20347,303
6757,-4.0,7.0,121.0,-7.0,-33.0,7.0,2020-07-14,Kentucky,21,20702,665
6758,-9.0,3.0,0.0,-18.0,-32.0,9.0,2020-07-14,Louisiana,22,82150,3445
6759,4.0,9.0,180.0,-1.0,-33.0,9.0,2020-07-14,Maine,23,3566,114
6760,-8.0,0.0,138.0,-36.0,-43.0,13.0,2020-07-14,Maryland,24,74836,3334
6761,-13.0,-7.0,68.0,-50.0,-45.0,14.0,2020-07-14,Massachusetts,25,112130,8340
6762,-2.0,3.0,235.0,-14.0,-36.0,9.0,2020-07-14,Michigan,26,78045,6330
6763,-6.0,5.0,126.0,-40.0,-39.0,12.0,2020-07-14,Minnesota,27,43208,1548
6764,0.0,3.0,35.0,1.0,-29.0,7.0,2020-07-14,Mississippi,28,37542,1272
6765,-4.0,5.0,117.0,-13.0,-34.0,8.0,2020-07-14,Missouri,29,30817,1136
6766,12.0,25.0,256.0,25.0,-26.0,4.0,2020-07-14,Montana,30,2038,34
6767,-3.0,3.0,159.0,2.0,-32.0,9.0,2020-07-14,Nebraska,31,21717,299
6768,-13.0,1.0,-12.0,-33.0,-39.0,11.0,2020-07-14,Nevada,32,29669,613
6769,2.0,6.0,153.0,-15.0,-35.0,11.0,2020-07-14,New Hampshire,33,6091,392
6770,-15.0,4.0,157.0,-41.0,-43.0,13.0,2020-07-14,New Jersey,34,177862,15582
6771,-13.0,5.0,26.0,-12.0,-37.0,12.0,2020-07-14,New Mexico,35,15514,551
6772,-21.0,1.0,78.0,-45.0,-42.0,12.0,2020-07-14,New York,36,407875,32092
6773,-8.0,3.0,86.0,-23.0,-35.0,9.0,2020-07-14,North Carolina,37,89863,1582
